"","author","title","word","n"
"378","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aforetime",4
"379","Twain, Mark","A Connecticut Yankee in King Arthur's Court","afraid",19
"380","Twain, Mark","A Connecticut Yankee in King Arthur's Court","africa",1
"381","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aft",2
"382","Twain, Mark","A Connecticut Yankee in King Arthur's Court","afternoon",16
"383","Twain, Mark","A Connecticut Yankee in King Arthur's Court","afternoons",1
"384","Twain, Mark","A Connecticut Yankee in King Arthur's Court","afterward",8
"385","Twain, Mark","A Connecticut Yankee in King Arthur's Court","age",31
"386","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agent",1
"387","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agents",2
"388","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ages",10
"389","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aggravating",1
"390","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aggregate's",1
"391","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aging",1
"392","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agitate",3
"393","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agitated",1
"394","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aglovale",3
"395","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aglow",1
"396","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ago",21
"397","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agony",4
"398","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agravaine",4
"399","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agreeable",4
"400","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agreed",2
"401","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agreement",1
"402","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agriculture",4
"403","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agrivance",1
"404","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aground",1
"405","Twain, Mark","A Connecticut Yankee in King Arthur's Court","agwisance",1
"406","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ah",54
"407","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ah's",1
"408","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ahead",5
"409","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aim",3
"410","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aiming",1
"411","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aimlessly",1
"412","Twain, Mark","A Connecticut Yankee in King Arthur's Court","air",32
"413","Twain, Mark","A Connecticut Yankee in King Arthur's Court","airy",3
"414","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ajar",2
"415","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alabama",1
"416","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alack",1
"417","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alacrity",1
"418","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alarm",2
"419","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alarmed",1
"420","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alas",2
"421","Twain, Mark","A Connecticut Yankee in King Arthur's Court","albeit",5
"422","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alcohol",1
"423","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aldermen",2
"424","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alert",2
"425","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alias",1
"426","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alight",5
"427","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aligned",1
"428","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alike",4
"429","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alisande",8
"430","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alisande's",1
"431","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alive",17
"432","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alleviation",1
"433","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alley",2
"434","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alleys",1
"435","Twain, Mark","A Connecticut Yankee in King Arthur's Court","allowance",1
"436","Twain, Mark","A Connecticut Yankee in King Arthur's Court","allowed",20
"437","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alloys",1
"438","Twain, Mark","A Connecticut Yankee in King Arthur's Court","almesbury",1
"439","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aloft",2
"440","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alongside",2
"441","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aloof",1
"442","Twain, Mark","A Connecticut Yankee in King Arthur's Court","aloud",1
"443","Twain, Mark","A Connecticut Yankee in King Arthur's Court","altered",2
"444","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alternate",2
"445","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alternately",1
"446","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alters",1
"447","Twain, Mark","A Connecticut Yankee in King Arthur's Court","altitude",1
"448","Twain, Mark","A Connecticut Yankee in King Arthur's Court","altogether",8
"449","Twain, Mark","A Connecticut Yankee in King Arthur's Court","alway",2
"450","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amaze",1
"451","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amazed",3
"452","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amazing",6
"453","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ambition",2
"454","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ambitions",1
"455","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ambuscaded",1
"456","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ambush",1
"457","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ambushed",2
"458","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ambushing",1
"459","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ameliorations",1
"460","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amended",1
"461","Twain, Mark","A Connecticut Yankee in King Arthur's Court","america",4
"462","Twain, Mark","A Connecticut Yankee in King Arthur's Court","american",6
"463","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amid",1
"464","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ammunition",1
"465","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amount",10
"466","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amounted",2
"467","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amounting",1
"468","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amounts",1
"469","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amuck",1
"470","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amuse",1
"471","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amused",1
"472","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amusement",1
"473","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amusements",1
"474","Twain, Mark","A Connecticut Yankee in King Arthur's Court","amyas",1
"475","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anachronism",1
"476","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anaconda",1
"477","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ancestor",1
"478","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ancestors",3
"479","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ancestral",1
"480","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anchor",1
"481","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anchorite's",1
"482","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ancient",10
"483","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anciently",1
"484","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anecdote",4
"485","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anecdotes",1
"486","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anew",2
"487","Twain, Mark","A Connecticut Yankee in King Arthur's Court","angel",3
"488","Twain, Mark","A Connecticut Yankee in King Arthur's Court","angela",1
"489","Twain, Mark","A Connecticut Yankee in King Arthur's Court","angels",4
"490","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anger",4
"491","Twain, Mark","A Connecticut Yankee in King Arthur's Court","angle",1
"492","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anglican",1
"493","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anguish",1
"494","Twain, Mark","A Connecticut Yankee in King Arthur's Court","angularities",1
"495","Twain, Mark","A Connecticut Yankee in King Arthur's Court","animal",12
"496","Twain, Mark","A Connecticut Yankee in King Arthur's Court","animal's",1
"497","Twain, Mark","A Connecticut Yankee in King Arthur's Court","animals",10
"498","Twain, Mark","A Connecticut Yankee in King Arthur's Court","animation",2
"499","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ankle",2
"500","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ankles",5
"501","Twain, Mark","A Connecticut Yankee in King Arthur's Court","annihilated",1
"502","Twain, Mark","A Connecticut Yankee in King Arthur's Court","annihilating",1
"503","Twain, Mark","A Connecticut Yankee in King Arthur's Court","annis",1
"504","Twain, Mark","A Connecticut Yankee in King Arthur's Court","announce",1
"505","Twain, Mark","A Connecticut Yankee in King Arthur's Court","announced",1
"506","Twain, Mark","A Connecticut Yankee in King Arthur's Court","announcement",3
"507","Twain, Mark","A Connecticut Yankee in King Arthur's Court","announces",1
"508","Twain, Mark","A Connecticut Yankee in King Arthur's Court","annoyance",1
"509","Twain, Mark","A Connecticut Yankee in King Arthur's Court","annoyed",2
"510","Twain, Mark","A Connecticut Yankee in King Arthur's Court","annoying",3
"511","Twain, Mark","A Connecticut Yankee in King Arthur's Court","annual",4
"512","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anoint",1
"513","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anomalous",1
"514","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anomaly",1
"515","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anon",10
"516","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anonymous",2
"517","Twain, Mark","A Connecticut Yankee in King Arthur's Court","another's",4
"518","Twain, Mark","A Connecticut Yankee in King Arthur's Court","answer",51
"519","Twain, Mark","A Connecticut Yankee in King Arthur's Court","answered",4
"520","Twain, Mark","A Connecticut Yankee in King Arthur's Court","antagonist",3
"521","Twain, Mark","A Connecticut Yankee in King Arthur's Court","antagonize",1
"522","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anteroom",2
"523","Twain, Mark","A Connecticut Yankee in King Arthur's Court","antiquary",1
"524","Twain, Mark","A Connecticut Yankee in King Arthur's Court","antique",1
"525","Twain, Mark","A Connecticut Yankee in King Arthur's Court","antiquities",1
"526","Twain, Mark","A Connecticut Yankee in King Arthur's Court","antiquity",2
"527","Twain, Mark","A Connecticut Yankee in King Arthur's Court","ants",2
"528","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anvil",3
"529","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anvils",1
"530","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anxiety",1
"531","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anxious",7
"532","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anxiously",1
"533","Twain, Mark","A Connecticut Yankee in King Arthur's Court","anybody's",1
"534","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apartment",2
"535","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apartments",1
"536","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apiece",1
"537","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apologized",1
"538","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appalled",1
"539","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apparatus",3
"540","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apparel",1
"541","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apparently",12
"542","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apparition",2
"543","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appeal",2
"544","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appealed",3
"545","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appealing",1
"546","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appearance",2
"547","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appearances",1
"548","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appeared",14
"549","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appeareth",1
"550","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appears",2
"551","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appeased",2
"552","Twain, Mark","A Connecticut Yankee in King Arthur's Court","append",1
"553","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appetite",1
"554","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appetites",2
"555","Twain, Mark","A Connecticut Yankee in King Arthur's Court","applaud",2
"556","Twain, Mark","A Connecticut Yankee in King Arthur's Court","applause",9
"557","Twain, Mark","A Connecticut Yankee in King Arthur's Court","applications",1
"558","Twain, Mark","A Connecticut Yankee in King Arthur's Court","applied",4
"559","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apply",6
"560","Twain, Mark","A Connecticut Yankee in King Arthur's Court","applying",1
"561","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appoint",4
"562","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appointed",7
"563","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appointment",1
"564","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appreciation",2
"565","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apprehension",5
"566","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apprentice",1
"567","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apprentices",1
"568","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apprenticeship",1
"569","Twain, Mark","A Connecticut Yankee in King Arthur's Court","approach",6
"570","Twain, Mark","A Connecticut Yankee in King Arthur's Court","approached",12
"571","Twain, Mark","A Connecticut Yankee in King Arthur's Court","approaches",1
"572","Twain, Mark","A Connecticut Yankee in King Arthur's Court","approaching",5
"573","Twain, Mark","A Connecticut Yankee in King Arthur's Court","appropriation",2
"574","Twain, Mark","A Connecticut Yankee in King Arthur's Court","approve",3
"575","Twain, Mark","A Connecticut Yankee in King Arthur's Court","approved",1
"576","Twain, Mark","A Connecticut Yankee in King Arthur's Court","apt",1
"577","Twain, Mark","A Connecticut Yankee in King Arthur's Court","arbitrary",1
"578","Twain, Mark","A Connecticut Yankee in King Arthur's Court","arch",1
"579","Twain, Mark","A Connecticut Yankee in King Arthur's Court","archaic",1
